Date	Serial	Power	Repetition rate	Wavelength	PER	Threshold
2024-02-15 10:16:01.770	K0122271	2.91	78.105	1063.03	17.88538725	64.7
2024-02-15 12:06:08.707	K0122172	3.01	78.056	1063.1	18.78049377	65.2
2024-02-16 09:01:22.167	K0122304	3.054	78.035	1063.1	24.17570825	70.6
2024-02-16 09:47:20.030	K0122288	3.1	78.064	1063.03	32.60541927	67.4
2024-02-16 10:04:37.523	K0122324	3.19	78.036	1063.1	19.134436	65.4
2024-02-19 09:00:02.673	K0122415	2.78	77.993	1063.03	32.34830475	71.6
2024-02-19 09:54:12.250	K0122417	2.98	78.071	1063.63	27.0366459	69.5
2024-02-19 12:20:21.103	K0122459	0.09872	78.082	1063.76	26.52910691	64
2024-02-19 15:12:16.917	K0122466	2.83	77.974	1063.56	27.54537894	63.9
2024-02-20 10:15:21.540	K0122437	2.74	78.06	1063.63	19.1732887	68.3
2024-02-20 12:46:22.750	K0122533	2.83	9.90E+31	1063.63	25.73229462	61.6
2024-02-20 14:19:09.793	K0122639	2.75	78.273	1063.56	30.76322391	61.9
2024-02-21 12:30:32.360	K0122678	2.98	78.12	1063.83	27.42296612	63.1
2024-02-22 11:45:06.843	K0122765	2.98	78.008	1063.63	24.65051682	60.8
2024-02-23 09:26:11.070	K0122804	3.02	78.074	1063.63	21.65544773	61.9
2024-02-26 08:38:55.973	K0122880	3.11	78.068	1063.63	23.23584615	71.9
2024-02-26 10:15:50.927	K0123051	-0.01068	78.009	1063.7	14.659814	66.5
2024-02-26 12:17:19.347	K0123042	2.88	78.047	1063.63	28.64847083	61.4
2024-02-26 13:17:48.240	K0123070	2.882	78.028	1063.7	26.26834042	58.6
2024-02-27 09:19:30.193	K0123049	2.58	78.06	1063.7	23.73868651	63.1
2024-02-27 13:45:34.917	K0123117	2.94	78.087	1063.7	33.00713388	63.8
2024-02-27 15:03:11.917	K0123170	2.96	78.057	1063.83	22.66389848	60.8
2024-02-27 15:41:54.650	K0123177	2.4526	78.062	1042.904196	25.97778408	63.7
2024-02-28 07:56:52.860	K0123192	2.96	78.03	1061.366114	24.41323165	64.3
2024-02-29 09:16:31.390	K0123227	3.04	78.006	1108.451748	24.76982761	66.4
2024-02-29 12:09:02.460	K0123285	2.958	78.004	1112.83256	22.11125519	64.6
2024-02-29 13:30:17.733	K0123284	3	78.055	1079.033683	17.5720846	62.6
2024-03-01 13:00:24.983	K0123342	2.81	78.171	1075.895569	20.06000918	60.7
2024-03-04 06:56:10.310	K0123332	3.09	78.05	1068.857434	32.51989456	66.4
2024-03-04 11:46:10.580	K0123347	2.76	78.02	1066.084307	15.13050779	59.2
2024-03-04 12:11:31.303	K0123346	2.91	77.965	1103.469139	36.49167098	63.2
2024-03-04 12:54:43.927	K0123328	2.89	78.023	1074.22675	27.81500932	63.2
2024-03-04 14:12:13.377	K0123309	3.156	78.111	1077.647885	20.43463343	63.5
2024-03-05 12:29:34.863	K0123310	2.79	78.011	1103.568805	30.34110819	62.6
2024-03-05 14:31:31.477	K0123351	2.75	78.172	1082.740267	19.75217826	64.8
2024-03-15 10:53:11.883	K0124108	2.73	78.15428668	1077.132735	26.52906312	62.4
2024-03-15 11:48:12.700	K0124110	2.56	78.10982902	1067.687345	27.4767621	63.7
2024-03-15 12:01:55.027	K0124136	2.96	78.15274604	1037.351797	27.97564751	66.1
2024-03-15 12:09:38.240	K0124131	2.842	78.11164289	1074.994671	28.53051332	70.3
2024-03-22 12:52:16.370	K0125517	2.516	78.15425693	1030.469928	32.31004315	59.4
2024-03-25 10:39:46.713	K0125628	2.409	78.17592968	1032.67436	26.14924068	68.4
2024-03-25 12:35:45.190	K0125627	2.77	78.14124911	1025.71626	31.58564924	58
2024-03-26 13:32:49.353	K0125626	2.79	78.13011775	1104.723478	26.22372741	62.3
2024-04-16 14:59:24.187	K0126430	2.92	78.15311479	1044.622935	24.66683897	62.1
2024-04-18 15:41:49.433	K0120284	2.83	78.09391114	1041.534793	28.51082808	65.6
2024-05-03 14:46:20.863	K0127124	2.98	78.11908843	1100.409425	16.10353988	63.5
2024-05-17 13:05:51.613	K0127125	3.31	78.14729162	1061.902669	19.72647019	66.1
2024-05-21 07:56:02.297	K0127712	3.06	78.126	1119.686151	22.49861907	59.3
2024-05-23 12:24:39.337	K0127768	2.8	78.16	1069.747674	29.55518449	61.6
2024-05-23 13:15:30.257	K0128471	-0.01504	78.053	1079.536986	20.27281284	59
2024-05-24 07:27:15.850	K0128508	2.71	77.963	1039.484103	23.43407784	55.5
2024-05-27 13:23:01.997	K0128469	3.07	77.978	1055.73216	20.78589294	59
2024-05-28 15:16:29.263	K0128742	2.94	78.097	1040.583215	20.87273274	60.1
2024-05-28 15:33:33.070	K0128771	2.6	78.096	1053.344584	21.33826877	58.3
2024-05-28 16:18:24.350	K0128776	2.58	78.036	1054.542797	24.98803684	61
2024-05-28 17:09:50.333	K0128778	2.87	78.116	1036.88979	27.987248	63.3
2024-05-29 10:01:55.417	K0128736	2.94	78.031	1042.363571	28.36204005	66.7
2024-05-29 13:26:57.180	K0128809	-0.00168	78.221	1055.914464	24.43248752	61
2024-05-30 08:51:24.490	K0128892	2.92	78.268	1046.521849	22.74886683	59.7
2024-05-30 15:10:34.170	K0128940	3.22	77.939	1073.134306	29.21938697	71.5
